Employee ID,Name,Local Job Title,Band (ASPL),Employment Details Hire Date,Gender,DCIO,Division,Department,Location,Employee Status,Date of Exit
1000234,Employee 234,Senior Consultant,B2,8/7/2013,Male,SMCEAF,DEV,Technology,Bangalore,Inactive,14/5/2018
1000235,Employee 235,Senior Lead Consultant,D,8/7/2013,Female,PO,DEV,Technology,Bangalore,Inactive,21/1/2014
1000236,Employee 236,Lead Consultant,C1,8/7/2013,Male,PRDTCH,DEV,Technology,Bangalore,Active,
1000237,Employee 237,Senior Consultant,B2,8/7/2013,Male,PRDTCH,DEV,Technology,Pune,Inactive,18/6/2019
1000238,Employee 238,Consultant,A2,8/7/2013,Male,PO,DEV,Technology,Bangalore,Inactive,3/9/2013
1000239,Employee 239,Consultant,A2,8/7/2013,Male,PO,DEV,Technology,Bangalore,Inactive,25/6/2014
1000240,Employee 240,Senior Lead Consultant,C2,15/7/2013,Male,INFENG,IS,Technology,Bangalore,Active,
1000241,Employee 241,Senior Consultant,B2,15/7/2013,Male,PRDTCH,DEV,Technology,Bangalore,Inactive,22/1/2018
1000242,Employee 242,Senior Consultant,B2,16/7/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,5/9/2016
1000243,Employee 243,Consultant,A2,18/7/2013,Female,Flight,FLIGHT,Technology,Bangalore,Inactive,3/7/2014
1000244,Employee 244,Associate Principal Consultant,D,18/7/2013,Male,INFENG,IS,Technology,Bangalore,Active,
1000245,Employee 245,Consultant,A2,18/7/2013,Female,Flight,FLIGHT,Technology,Bangalore,Inactive,12/12/2014
1000246,Employee 246,Lead Consultant,C1,18/7/2013,Female,PRDTCH,DEV,Technology,Bangalore,Inactive,5/5/2017
1000247,Employee 247,Consultant,A2,18/7/2013,Male,PO,DEV,Technology,Bangalore,Inactive,9/5/2014
1000248,Employee 248,Lead Consultant,C1,18/7/2013,Female,PRDTCH,DEV,Technology,Bangalore,Inactive,20/8/2020
1000249,Employee 249,Executive Assistant,C2,22/7/2013,Male,HRM,CORPFN,Corp.Func,Bangalore,Active,
1000250,Employee 250,Team Leader,C1,22/7/2013,Male,HRM,CORPFN,Corp.Func,Bangalore,Inactive,1/3/2021
1000251,Employee 251,Consultant,B1,22/7/2013,Male,PRDTCH,DEV,Technology,Bangalore,Inactive,8/10/2015
1000252,Employee 252,Senior Consultant,B2,22/7/2013,Male,ESS,DEV,Technology,Bangalore,Active,
1000253,Employee 253,Lead Consultant,C1,22/7/2013,Male,Flight,FLIGHT,Technology,Bangalore,Active,
1000254,Employee 254,Consultant,B1,25/7/2013,Female,PRDTCH,DEV,Technology,Bangalore,Inactive,23/7/2015
1000255,Employee 255,Consultant,A2,25/7/2013,Male,PO,DEV,Technology,Bangalore,Inactive,12/11/2014
1000256,Employee 256,Senior Consultant,B2,29/7/2013,Female,IS,IS&ISG,Technology,Bangalore,Inactive,9/3/2016
1000257,Employee 257,IT Consultant,A2,29/7/2013,Female,IS,IS&ISG,Technology,Bangalore,Inactive,15/5/2014
1000258,Employee 258,Consultant,A2,29/7/2013,Male,PO,DEV,Technology,Bangalore,Inactive,9/8/2013
1000259,Employee 259,QA Manager,E,29/7/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,14/11/2013
1000260,Employee 260,Senior Manager,F,29/7/2013,Male,ISG,IS&ISG,Technology,Bangalore,Inactive,24/12/2014
1000261,Employee 261,Lead Consultant,C1,1/8/2013,Male,SMCEAF,DEV,Technology,Bangalore,Inactive,24/5/2018
1000262,Employee 262,Senior Consultant,B2,1/8/2013,Male,INFENG,IS,Technology,Bangalore,Inactive,29/7/2016
1000263,Employee 263,Lead Consultant,C1,5/8/2013,Female,Flight,FLIGHT,Technology,Bangalore,Active,
1000264,Employee 264,Consultant,A2,8/8/2013,Male,PO,DEV,Technology,Bangalore,Inactive,23/8/2013
1000265,Employee 265,Lead Consultant,C1,12/8/2013,Female,Flight,FLIGHT,Technology,Bangalore,Active,
1000266,Employee 266,Lead Consultant,C1,12/8/2013,Male,ESS,DEV,Technology,Bangalore,Active,
1000267,Employee 267,Senior Consultant,B2,12/8/2013,Male,IS,IS&ISG,Technology,Bangalore,Inactive,10/9/2015
1000268,Employee 268,IT Consultant,A2,12/8/2013,Male,IS,IS&ISG,Technology,Bangalore,Inactive,30/8/2013
1000269,Employee 269,Senior Lead Consultant,C2,12/8/2013,Male,ISG,ISG,Technology,Bangalore,Inactive,11/11/2020
1000270,Employee 270,Senior Lead Consultant,C2,12/8/2013,Male,CANADA,DEV,Technology,Bangalore,Active,
1000271,Employee 271,Manager,E,12/8/2013,Male,INFENG,IS,Technology,Bangalore,Active,
1000272,Employee 272,Consultant,B1,19/8/2013,Female,Flight,FLIGHT,Technology,Bangalore,Inactive,23/6/2015
1000273,Employee 273,Senior Consultant,B2,19/8/2013,Female,Flight,FLIGHT,Technology,Bangalore,Inactive,3/12/2018
1000274,Employee 274,Consultant,A2,19/8/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,5/2/2014
1000275,Employee 275,Senior Manager,F,20/8/2013,Male,PRDTCH,DEV,Technology,Bangalore,Active,
1000276,Employee 276,Senior Lead Consultant,C2,22/8/2013,Female,CTS,DEV,Technology,Bangalore,Inactive,17/5/2019
1000277,Employee 277,Senior Consultant,B2,26/8/2013,Male,PRDTCH,DEV,Technology,Bangalore,Inactive,1/6/2015
1000278,Employee 278,Consultant,A2,26/8/2013,Male,PO,DEV,Technology,Bangalore,Inactive,22/9/2014
1000279,Employee 279,Senior Consultant,B,26/8/2013,Male,ISG,IS&ISG,Technology,Bangalore,Inactive,14/11/2014
1000280,Employee 280,Senior Consultant,B2,26/8/2013,Female,Flight,FLIGHT,Technology,Bangalore,Active,
1000281,Employee 281,Senior Consultant,B2,26/8/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,7/7/2015
1000282,Employee 282,Senior Lead Consultant,C2,1/4/2020,Male,CTS,DEV,Technology,Pune,Active,
1000283,Employee 283,Consultant,A2,26/8/2013,Female,Flight,FLIGHT,Technology,Bangalore,Inactive,25/3/2015
1000284,Employee 284,Senior Lead Consultant,C2,26/8/2013,Male,PRDTCH,DEV,Technology,Bangalore,Active,
1000285,Employee 285,Consultant,A2,26/8/2013,Male,PO,DEV,Technology,Bangalore,Inactive,30/9/2013
1000286,Employee 286,Senior Consultant,B,2/9/2013,Female,Flight,FLIGHT,Technology,Bangalore,Inactive,6/3/2015
1000287,Employee 287,Consultant,B1,2/9/2013,Male,PRDTCH,DEV,Technology,Bangalore,Inactive,1/6/2015
1000288,Employee 288,Senior Lead Consultant,C2,2/9/2013,Female,PRDTCH,DEV,Technology,Bangalore,Active,
1000289,Employee 289,Senior Consultant,B,10/9/2013,Male,IS,IS&ISG,Technology,Bangalore,Inactive,10/9/2014
1000290,Employee 290,Consultant,A2,10/9/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,24/12/2013
1000291,Employee 291,Lead Consultant,C1,10/9/2013,Male,Flight,FLIGHT,Technology,Bangalore,Active,
1000292,Employee 292,Consultant,A2,10/9/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,1/9/2014
1000293,Employee 293,Senior Consultant,B2,12/9/2013,Male,CTS,DEV,Technology,Bangalore,Inactive,30/9/2015
1000294,Employee 294,IT Consultant,A2,12/9/2013,Male,IS,IS&ISG,Technology,Bangalore,Inactive,8/1/2015
1000295,Employee 295,Senior Lead Consultant,C2,12/9/2013,Male,COMPZD,DEV,Technology,Bangalore,Active,
1000296,Employee 296,Senior Lead Consultant,C2,12/9/2013,Male,CANADA,DEV,Technology,Bangalore,Active,
1000297,Employee 297,Lead Consultant,C1,12/9/2013,Female,ISG,ISG,Technology,Bangalore,Active,
1000298,Employee 298,Senior Consultant,B2,16/9/2013,Female,Flight,FLIGHT,Technology,Bangalore,Inactive,7/3/2016
1000299,Employee 299,Senior Consultant,B2,16/9/2013,Female,CTS,DEV,Technology,Bangalore,Active,
1000300,Employee 300,Consultant,B1,16/9/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,2/7/2015
1000301,Employee 301,Manager,E,16/9/2013,Female,MARCOM,CORPFN,Corp.Func,Bangalore,Inactive,2/1/2017
1000302,Employee 302,Senior Consultant,B2,18/9/2013,Female,PRDTCH,DEV,Technology,Bangalore,Active,
1000303,Employee 303,Senior Consultant,B2,23/9/2013,Female,Flight,FLIGHT,Technology,Bangalore,Inactive,1/3/2019
1000304,Employee 304,Consultant,B1,23/9/2013,Male,PRDTCH,DEV,Technology,Bangalore,Inactive,15/7/2015
1000305,Employee 305,Consultant,A2,23/9/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,9/5/2014
1000306,Employee 306,Manager,E,23/9/2013,Female,HRM,CORPFN,Corp.Func,Bangalore,Inactive,11/4/2014
1000307,Employee 307,Consultant,A2,23/9/2013,Male,CTS,DEV,Technology,Bangalore,Inactive,1/3/2015
1000308,Employee 308,Consultant,A2,23/9/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,4/10/2013
1000309,Employee 309,Senior Lead Consultant,C2,23/9/2013,Male,Flight,FLIGHT,Technology,Bangalore,Active,
1000310,Employee 310,Consultant,B1,26/9/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,20/7/2015
1000311,Employee 311,Senior Consultant,B2,26/9/2013,Male,ISG,ISG,Technology,Bangalore,Active,
1000312,Employee 312,Associate Manager,D,1/8/2019,Male,SMCEAF,DEV,Technology,Bangalore,Active,
1000313,Employee 313,Senior Manager,F,30/9/2013,Male,ESS,DEV,Technology,Bangalore,Active,
1000314,Employee 314,Consultant,A2,30/9/2013,Female,Flight,FLIGHT,Technology,Bangalore,Inactive,8/10/2013
1000315,Employee 315,Senior Consultant,B2,3/10/2013,Female,CTS,DEV,Technology,Bangalore,Inactive,3/5/2019
1000316,Employee 316,Consultant,A2,3/10/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,11/9/2014
1000317,Employee 317,Consultant,A2,3/10/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,7/1/2014
1000318,Employee 318,Senior Consultant,B2,3/10/2013,Female,Flight,FLIGHT,Technology,Bangalore,Active,
1000319,Employee 319,LeadConsultant,C1,3/10/2013,Male,PRDTCH,DEV,Technology,Bangalore,Inactive,2/7/2017
1000320,Employee 320,Senior Consultant,B2,3/10/2013,Female,PRDTCH,DEV,Technology,Bangalore,Inactive,30/8/2017
1000321,Employee 321,Manager,E,7/10/2013,Female,PRDTCH,DEV,Technology,Bangalore,Active,18/6/2021
1000322,Employee 322,Lead Consultant,C1,7/10/2013,Male,Flight,FLIGHT,Technology,Bangalore,Active,
1000323,Employee 323,Associate Manager,D,7/10/2013,Female,ESS,DEV,Technology,Bangalore,Inactive,2/5/2019
1000324,Employee 324,Senior Consultant,B2,7/10/2013,Female,Flight,FLIGHT,Technology,Bangalore,Inactive,20/6/2017
1000325,Employee 325,Consultant,B1,7/10/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,29/4/2016
1000326,Employee 326,Lead Consultant,C1,7/10/2013,Male,Flight,FLIGHT,Technology,Bangalore,Active,
1000327,Employee 327,Consultant,B1,10/10/2013,Male,CTS,DEV,Technology,Bangalore,Inactive,1/6/2015
1000328,Employee 328,Consultant,B1,10/10/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,16/6/2016
1000329,Employee 329,Lead Consultant,C1,10/10/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,3/7/2019
1000330,Employee 330,Consultant,B1,10/10/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,1/7/2015
1000331,Employee 331,Consultant,A2,10/10/2013,Male,PRDTCH,DEV,Technology,Bangalore,Inactive,2/4/2015
1000332,Employee 332,Consultant,A2,11/10/2013,Male,SMCE,DEV,Technology,Bangalore,Inactive,8/8/2014
1000333,Employee 333,Consultant,A2,15/10/2013,Male,PO,DEV,Technology,Bangalore,Inactive,17/10/2013
1000334,Employee 334,Lead Consultant,C1,15/10/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,20/5/2019
1000335,Employee 335,Consultant,A2,15/10/2013,Male,SMCE,DEV,Technology,Bangalore,Inactive,15/4/2014
1000336,Employee 336,Consultant,A2,15/10/2013,Female,PO,DEV,Technology,Bangalore,Inactive,18/6/2014
1000337,Employee 337,Lead Consultant,C1,15/10/2013,Male,PRDTCH,DEV,Technology,Bangalore,Active,
1000338,Employee 338,Delivery Manager,E,15/10/2013,Male,SMCE,DEV,Technology,Bangalore,Inactive,2/3/2015
1000339,Employee 339,Consultant,B1,15/10/2013,Male,CTS,DEV,Technology,Bangalore,Inactive,17/6/2016
1000340,Employee 340,Senior Consultant,B2,17/10/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,17/1/2019
1000341,Employee 341,Associate Manager,D,17/10/2013,Female,SMCEAF,DEV,Technology,Bangalore,Active,
1000342,Employee 342,Delivery Manager,E,17/10/2013,Male,PO,DEV,Technology,Bangalore,Inactive,7/10/2014
1000343,Employee 343,Consultant,A2,21/10/2013,Female,PO,DEV,Technology,Bangalore,Inactive,2/12/2013
1000344,Employee 344,Lead Consultant,C,21/10/2013,Male,ISG,IS&ISG,Technology,Bangalore,Inactive,28/10/2014
1000345,Employee 345,Consultant,A2,21/10/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,1/12/2014
1000346,Employee 346,Consultant,B1,21/10/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,1/12/2015
1000347,Employee 347,Senior Consultant,B2,21/10/2013,Male,AGS,DEV,Technology,Bangalore,Inactive,13/5/2016
1000348,Employee 348,Senior Consultant,B2,21/10/2013,Female,SMCEAF,DEV,Technology,Bangalore,Inactive,12/9/2018
1000349,Employee 349,Senior Consultant,B,21/10/2013,Male,PO,DEV,Technology,Bangalore,Inactive,24/10/2013
1000350,Employee 350,Senior Consultant,B2,23/10/2013,Female,SMCEAF,DEV,Technology,Bangalore,Inactive,28/10/2016
1000351,Employee 351,Lead Consultant,C1,23/10/2013,Male,CTS,DEV,Technology,Bangalore,Active,
1000352,Employee 352,Senior Consultant,B,25/10/2013,Male,PO,ISG,Technology,Bangalore,Inactive,6/11/2013
1000353,Employee 353,Associate Manager,D,24/10/2013,Male,ISG,FLIGHT,Technology,Bangalore,Active,
1000354,Employee 354,Lead Consultant,C1,24/10/2013,Male,Flight,FLIGHT,Technology,Bangalore,Active,
1000355,Employee 355,Consultant,A2,24/10/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,3/3/2014
1000356,Employee 356,Consultant,A2,24/10/2013,Male,Flight,DEV,Technology,Bangalore,Inactive,26/6/2014
1000357,Employee 357,Senior Consultant,B2,24/10/2013,Male,PRDTCH,DEV,Technology,Bangalore,Inactive,28/7/2015
1000358,Employee 358,Lead Consultant,C1,28/10/2013,Female,Flight,FLIGHT,Technology,Bangalore,Active,
1000359,Employee 359,Lead Consultant,C1,28/10/2013,Female,INFENG,IS,Technology,Bangalore,Inactive,19/10/2018
1000360,Employee 360,Senior Consultant,B2,28/10/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,16/5/2016
1000361,Employee 361,Consultant,B1,28/10/2013,Male,SMCE,DEV,Technology,Bangalore,Inactive,5/8/2015
1000362,Employee 362,Consultant,A2,31/10/2013,Female,Flight,FLIGHT,Technology,Bangalore,Inactive,25/3/2014
1000363,Employee 363,Lead Consultant,C1,31/10/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,30/9/2019
1000364,Employee 364,Consultant,B1,31/10/2013,Male,PRDTCH,DEV,Technology,Bangalore,Inactive,12/6/2015
1000365,Employee 365,Senior Consultant,B2,4/11/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,17/4/2019
1000366,Employee 366,Lead Consultant,C1,5/11/2013,Male,SMCECF,DEV,Technology,Bangalore,Inactive,3/5/2017
1000367,Employee 367,Consultant,B1,5/11/2013,Male,CTS,DEV,Technology,Bangalore,Inactive,6/7/2015
1000368,Employee 368,Senior Consultant,B2,5/11/2013,Male,CANADA,DEV,Technology,Bangalore,Inactive,30/3/2018
1000369,Employee 369,Senior Lead Consultant,C2,5/11/2013,Male,Flight,FLIGHT,Technology,Bangalore,Active,
1000370,Employee 370,Consultant,B1,5/11/2013,Female,Flight,FLIGHT,Technology,Bangalore,Inactive,23/6/2015
1000371,Employee 371,Consultant,A2,5/11/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,27/1/2015
1000372,Employee 372,Consultant,B1,5/11/2013,Male,PRDTCH,DEV,Technology,Bangalore,Inactive,22/5/2015
1000373,Employee 373,Consultant,B1,5/11/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,29/6/2015
1000374,Employee 374,Consultant,A2,5/11/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,4/3/2015
1000375,Employee 375,Senior Lead Consultant,C2,7/11/2013,Female,COMPZD,DEV,Technology,Bangalore,Inactive,7/4/2021
1000376,Employee 376,Senior Consultant,B2,7/11/2013,Female,PRDTCH,DEV,Technology,Bangalore,Inactive,27/11/2017
1000377,Employee 377,Consultant,B1,7/11/2013,Female,PRDTCH,DEV,Technology,Bangalore,Inactive,16/12/2015
1000378,Employee 378,Senior Lead Consultant,C2,7/2/2021,Male,ISG,DEV,Technology,Bangalore,Active,
1000379,Employee 379,Senior Consultant,B2,7/11/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,9/7/2015
1000380,Employee 380,Consultant,A2,7/11/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,29/12/2014
1000381,Employee 381,Consultant,A2,11/11/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,24/12/2013
1000382,Employee 382,Consultant,A2,11/11/2013,Female,Flight,FLIGHT,Technology,Bangalore,Inactive,18/3/2014
1000383,Employee 383,Senior Consultant,B2,11/11/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,16/6/2016
1000384,Employee 384,Senior Lead Consultant,C2,11/11/2013,Male,ESS,DEV,Technology,Bangalore,Inactive,18/7/2019
1000385,Employee 385,Consultant,B1,11/11/2013,Female,PRDTCH,DEV,Technology,Bangalore,Inactive,3/8/2015
1000386,Employee 386,Team Leader,C1,11/11/2013,Male,SMCE,DEV,Technology,Bangalore,Inactive,29/2/2016
1000387,Employee 387,Senior Lead Consultant,C2,11/11/2013,Male,IVANTG,DEV,Technology,Bangalore,Inactive,7/11/2019
1000388,Employee 388,Senior Consultant,B2,11/11/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,24/3/2017
1000389,Employee 389,Senior Consultant,B2,11/11/2013,Male,PRDTCH,DEV,Technology,Bangalore,Inactive,12/3/2018
1000390,Employee 390,Senior Consultant,B2,11/11/2013,Male,PRDTCH,DEV,Technology,Bangalore,Active,
1000391,Employee 391,Consultant,A2,12/11/2013,Male,CTS,DEV,Technology,Bangalore,Inactive,16/5/2014
1000392,Employee 392,Associate Manager,D,13/11/2013,Male,SMCEAF,DEV,Technology,Bangalore,Inactive,30/9/2018
1000393,Employee 393,Consultant,A2,14/11/2013,Male,PO,DEV,Technology,Bangalore,Inactive,30/7/2014
1000394,Employee 394,Senior Consultant,B2,14/11/2013,Female,Flight,FLIGHT,Technology,Bangalore,Inactive,19/12/2016
1000395,Employee 395,Consultant,B1,14/11/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,18/5/2016
1000396,Employee 396,Consultant,B1,14/11/2013,Female,Flight,FLIGHT,Technology,Bangalore,Inactive,7/5/2015
1000397,Employee 397,Lead Consultant,C1,14/11/2013,Female,Flight,FLIGHT,Technology,Bangalore,Active,
1000398,Employee 398,Senior Manager,F,14/11/2013,Male,PRO,CORPFN,Corp.Func,Bangalore,Active,
1000399,Employee 399,Consultant,B1,18/11/2013,Female,Flight,FLIGHT,Technology,Bangalore,Inactive,21/8/2015
1000400,Employee 400,Associate Principal Consultant,D,18/11/2013,Male,SMCEAF,DEV,Technology,Bangalore,Active,
1000401,Employee 401,Lead Consultant,C1,18/11/2013,Male,ADS,DEV,Technology,Bangalore,Active,
1000402,Employee 402,Senior Lead Consultant,C2,10/1/2019,Male,Flight,FLIGHT,Technology,Bangalore,Active,
1000403,Employee 403,Senior Consultant,B,18/11/2013,Male,IS,IS&ISG,Technology,Bangalore,Inactive,24/6/2014
1000404,Employee 404,Consultant,A2,18/11/2013,Female,Flight,FLIGHT,Technology,Bangalore,Inactive,8/1/2015
1000405,Employee 405,Senior Consultant,B2,18/11/2013,Female,ESS,DEV,Technology,Bangalore,Active,
1000406,Employee 406,Consultant,A2,18/11/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,16/4/2014
1000407,Employee 407,Consultant,B1,18/11/2013,Male,SMCE,DEV,Technology,Bangalore,Inactive,30/7/2015
1000408,Employee 408,Team Leader,C1,18/11/2013,Male,PRDTCH,DEV,Technology,Bangalore,Active,
1000409,Employee 409,Senior Lead Consultant,C2,18/11/2013,Male,SMCEAF,DEV,Technology,Bangalore,Inactive,21/9/2020
1000410,Employee 410,Senior Lead Consultant,C2,18/11/2013,Male,SMCEAF,DEV,Technology,Bangalore,Active,
1000411,Employee 411,Team Leader,C1,18/11/2013,Female,PRDTCH,DEV,Technology,Bangalore,Active,
1000412,Employee 412,Senior Consultant,B2,21/11/2013,Female,Flight,FLIGHT,Technology,Bangalore,Inactive,20/4/2015
1000413,Employee 413,Senior Consultant,B2,21/11/2013,Male,QPM,DEV,Technology,Bangalore,Active,
1000414,Employee 414,Consultant,B1,21/11/2013,Male,PRDTCH,DEV,Technology,Bangalore,Inactive,23/10/2015
1000415,Employee 415,Consultant,A2,21/11/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,30/10/2014
1000416,Employee 416,Lead Consultant,C1,21/11/2013,Male,Flight,FLIGHT,Technology,Bangalore,Active,
1000417,Employee 417,Senior Consultant,B2,25/11/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,24/5/2018
1000418,Employee 418,Consultant,A2,25/11/2013,Female,ESS,DEV,Technology,Bangalore,Inactive,21/2/2014
1000419,Employee 419,Senior Team Leader,C2,25/11/2013,Female,ESS,DEV,Technology,Bangalore,Active,
1000420,Employee 420,Consultant,A2,25/11/2013,Male,Flight,FLIGHT,Technology,Bangalore,Inactive,21/4/2014
1000421,Employee 421,IT Consultant,A2,25/11/2013,Male,IS,IS&ISG,Technology,Bangalore,Inactive,19/9/2014
1000422,Employee 422,Senior Consultant,B2,25/11/2013,Female,CTS,DEV,Technology,Bangalore,Inactive,6/7/2015
1000423,Employee 423,Senior Consultant,B2,25/11/2013,Female,Flight,FLIGHT,Technology,Bangalore,Inactive,22/9/2015
1000424,Employee 424,Senior Lead Consultant,C2,26/11/2013,Female,Flight,FLIGHT,Technology,Bangalore,Active,
1000425,Employee 425,Consultant,A2,28/11/2013,Female,SMCE,DEV,Technology,Bangalore,Inactive,19/3/2015
1000426,Employee 426,Manager,E,28/11/2013,Male,ESS,DEV,Technology,Bangalore,Active,
1000427,Employee 427,Consultant,B1,28/11/2013,Male,CTS,DEV,Technology,Bangalore,Inactive,22/10/2015
1000428,Employee 428,Expert Architect,E,28/11/2013,Male,Flight,FLIGHT,Technology,Bangalore,Active,
1000429,Employee 429,Consultant,B1,28/11/2013,Female,Flight,FLIGHT,Technology,Bangalore,Inactive,30/9/2016
1000430,Employee 430,Senior Lead Consultant,C2,28/11/2013,Male,Flight,FLIGHT,Technology,Bangalore,Active,
1000431,Employee 431,Senior Lead Consultant,C2,28/11/2013,Female,PRDTCH,DEV,Technology,Bangalore,Active,
1000432,Employee 432,Senior Lead Consultant,C2,28/11/2013,Female,PRDTCH,DEV,Technology,Bangalore,Active,
1000433,Employee 433,Senior Lead Consultant,C2,28/11/2013,Female,PRDTCH,DEV,Technology,Bangalore,Inactive,13/1/2021
1000434,Employee 434,Consultant,A2,29/11/2013,Male,PO,DEV,Technology,Bangalore,Inactive,2/9/2014
1000435,Employee 435,Senior Team Leader,C2,2/12/2013,Female,ESS,DEV,Technology,Bangalore,Active,12/5/2021
